Book-Rating,ISBN,User-ID
6.0,0679442790,204719
9.0,0800714962,213150
3.0,0877738513,205008
10.0,0345334019,177398
6.0,0886777844,91113
5.0,880781000X,132498
9.0,0312966806,216100
8.0,0805074074,196148
8.0,0375412530,91130
8.0,0452280362,49314
9.0,0312421036,67596
10.0,1550024671,202585
10.0,0784701881,242106
5.0,0451190548,245827
6.0,0312132220,246036
10.0,0743455967,246470
7.0,1400000912,260473
8.0,0020199600,27091
9.0,0312283989,98391
7.0,0807070823,122429
5.0,0553250434,107301
8.0,0679721819,127417
9.0,0452284449,143297
8.0,0330266934,47030
10.0,0836270061,143163
10.0,0312289871,113772
9.0,3442427401,259800
10.0,0448440776,182101
10.0,0060177888,31667
10.0,0785263535,208815
6.0,0553281747,41197
9.0,0425194612,237231
7.0,0299096246,37946
10.0,0152050698,251467
10.0,0590406205,170792
5.0,0821771418,46221
9.0,039470391X,177432
7.0,0060931418,46531
5.0,0394738624,35631
9.0,0876055005,187763
10.0,0140267727,225154
8.0,0060578564,258084
9.0,0312971346,243930
7.0,0609805797,143415
8.0,0743464656,120548
7.0,0375504613,6251
6.0,0399149864,202269
8.0,0312983026,98391
9.0,0671684612,23872
9.0,0385410999,103491
10.0,0060916087,133225
8.0,0413588106,30590
7.0,0805420789,184365
7.0,0618219226,155054
8.0,042518630X,23624
10.0,0373218311,229551
5.0,155773710X,33974
7.0,0743206045,2700
8.0,0413537900,224430
6.0,0515090220,183540
6.0,0060930535,241815
9.0,0394717732,240144
10.0,0380817918,229334
7.0,0312983670,28634
8.0,0192815326,14422
8.0,0393318419,184362
10.0,0762407905,48494
9.0,1840671076,57148
7.0,2290318329,5022
3.0,0786889306,269040
9.0,0385336667,98391
8.0,0316666343,105979
6.0,0440225698,121083
9.0,0452281784,97694
10.0,0966625307,179906
10.0,078688813X,102341
4.0,0312420021,226109
6.0,067101899X,270352
7.0,0679768157,193220
10.0,0671001795,55187
8.0,3492227694,203698
9.0,0553213172,113279
8.0,0312305230,98391
7.0,3257203659,239467
8.0,0631159452,262998
5.0,0451178521,248718
6.0,0440423376,66221
5.0,0312283709,52851
7.0,8471766523,164378
7.0,0440591163,90213
6.0,0140621482,124103
9.0,0671002783,11676
9.0,0684195976,234165
8.0,0805063897,232777
10.0,0440219779,190708
8.0,0425098478,241204
9.0,0156012197,250300
6.0,0140430016,220757
6.0,0316601950,278007
5.0,0425136981,170513
8.0,0671007491,46443
5.0,0684826755,11676
8.0,055329315X,153361
5.0,0852954069,217121
5.0,0446604402,111190
7.0,0767900383,31860
6.0,0425119653,87938
5.0,0446513660,135810
7.0,0060393211,48708
9.0,0385486804,224481
7.0,0786005513,28634
9.0,0786252332,98391
9.0,0316969443,194104
8.0,0743453344,92810
8.0,0316578398,97874
9.0,039458709X,134948
9.0,0812966880,170256
9.0,0671787985,144214
9.0,0385260156,230522
6.0,0452278902,249629
9.0,0671867172,264411
6.0,0062511866,222296
7.0,3430174597,107951
6.0,0373289421,181224
4.0,3442761271,205179
8.0,087239851X,64346
9.0,0345361792,143419
10.0,1591290503,19265
5.0,0671460846,56399
6.0,0345417623,58067
7.0,0786890371,60244
6.0,0758202725,75332
9.0,0671774832,35859
8.0,0345413873,189632
8.0,0807014133,222296
8.0,0380977761,113519
8.0,0684859777,6251
8.0,076450214X,156150
6.0,0028609166,43902
7.0,0375719180,161849
8.0,0939416395,251140
7.0,0345361431,183958
9.0,1555835783,189334
6.0,0061091731,50730
10.0,0425100650,59172
9.0,0394537793,148199
8.0,8817853747,13262
10.0,3442424623,36137
10.0,0684839385,56323
6.0,051512012X,184299
9.0,842390346X,259660
5.0,0140187510,189835
8.0,0373707959,1733
8.0,0440343690,165319
10.0,349800042X,261105
5.0,0515115630,123883
8.0,0330025899,170184
7.0,0671636782,176481
8.0,0446601330,78973
10.0,0486278085,266226
9.0,0671894412,57302
5.0,0439318491,138382
10.0,0553250531,31315
10.0,0953443035,56399
10.0,0373708351,1733
9.0,0451410157,3840
8.0,1551666863,269321
7.0,0345376927,44595
10.0,0765304783,98391
8.0,0385315511,79977
6.0,1559632887,51962
5.0,0316780375,199054
9.0,0451180216,208358
7.0,0679450742,220664
7.0,3404203135,850
10.0,037540807X,146348
8.0,0875749038,138138
8.0,0821760122,87141
7.0,0345317580,183046
9.0,0385326335,256307
5.0,0689817215,87911
8.0,0446678457,170714
8.0,0842332278,174304
5.0,3453075633,178997
5.0,1856851273,92652
8.0,0826304362,11676
4.0,8408036424,43118
4.0,0765341956,207385
10.0,0140325697,115572
8.0,0446611867,201714
7.0,0553107003,93179
8.0,0679401032,145412
5.0,8425327733,28488
9.0,0140286780,89024
8.0,068484477X,238568
9.0,0394806107,91631
8.0,0684874350,2250
9.0,0446607533,217375
6.0,0471132667,211066
9.0,0451202821,200226
6.0,0233997660,171118
8.0,0671755978,115003
7.0,0515129224,6662
9.0,0345427637,158340
8.0,0312330731,87555
8.0,0830715339,164051
8.0,0679759263,77480
5.0,0679426159,166825
10.0,0393960129,168047
8.0,0060987324,171594
9.0,0345313860,241306
8.0,0385315236,16074
8.0,0399146245,223022
8.0,0785335927,7286
8.0,0974434701,102190
4.0,0743467523,224997
2.0,0553583476,201969
8.0,0060976845,20180
7.0,0804900078,268932
7.0,0064451798,139904
6.0,1565048016,226879
8.0,0156116731,163326
8.0,0446400025,129074
8.0,0312961359,17177
7.0,0553270001,60707
10.0,0425156842,51983
7.0,0385421982,251127
4.0,0679721827,11676
7.0,1899712194,250405
5.0,0553561057,89551
1.0,0226001393,76499
7.0,3478083141,149538
6.0,0451205561,6543
10.0,0425148297,69697
7.0,0515132136,16001
10.0,0517205963,242640
6.0,0373791038,135265
10.0,1566911605,6251
7.0,006000469X,177683
9.0,0028637283,217056
5.0,0449211592,264525
9.0,0060976845,134005
9.0,0670032379,270801
9.0,0590660543,4131
5.0,044651652X,167556
7.0,0916211290,101851
10.0,2070530167,229329
9.0,039914563X,168971
10.0,0836218817,90423
8.0,0061097314,193769
8.0,0824603370,79441
7.0,0425178234,183832
6.0,067088670X,96925
6.0,0451404319,232131
8.0,0553282980,268988
9.0,0304362158,56271
6.0,0373708270,45042
10.0,078680808X,143253
6.0,0340424354,11201
9.0,0758204175,98391
5.0,0805462996,211343
10.0,0441001971,31391
5.0,0345360354,232131
7.0,0964441101,16634
10.0,0440222656,242646
8.0,0515131229,84507
8.0,156592486X,218548
10.0,0399139710,90321
5.0,0440223458,107784
9.0,0684857618,223814
9.0,0380820846,153662
7.0,0151731527,224236
10.0,0142000663,250383
9.0,0698200446,69078
7.0,0380700832,226556
10.0,0723244049,31826
8.0,0061080470,27169
8.0,0345342968,137589
7.0,0848719042,19711
10.0,0789302411,250300
7.0,0425105334,66574
9.0,0843950463,162738
8.0,0440221870,83431
10.0,8445071416,158627
8.0,0425181871,98391
10.0,0156012197,246776
9.0,0373218575,42331
7.0,0862782546,93161
9.0,2710300257,137397
6.0,0140620435,194646
8.0,3455062644,35433
10.0,0679417249,268030
8.0,0060925744,154543
7.0,0062514628,94242
5.0,0515120006,123430
8.0,0345257553,104098
7.0,0767915593,184354
6.0,0843935588,130570
8.0,0915943263,104657
9.0,0812971043,244171
7.0,0671540521,152634
7.0,0451456688,58594
7.0,0679459618,163443
8.0,1889770000,97179
5.0,0517700085,76482
5.0,3596157218,122159
9.0,0380767589,182085
5.0,0399212302,143253
6.0,1555216633,16935
7.0,3453115937,197464
8.0,0380002930,119505
7.0,0345441265,103277
7.0,8420483532,14958
7.0,0552139432,61667
9.0,0571165303,228789
6.0,0892839589,55799
8.0,0679416463,147678
6.0,0140028757,229329
10.0,0916672360,56399
7.0,0553577506,261829
8.0,0843945559,124363
6.0,0553582917,95932
6.0,0440167531,200226
9.0,0385503857,35320
10.0,1558749829,148798
7.0,080410753X,95359
5.0,0007117507,262998
10.0,0439099404,43842
9.0,0446400513,261595
7.0,0449230449,95010
7.0,044098324X,245410
5.0,0553569155,36715
10.0,0874776945,216444
6.0,0821770829,54453
9.0,0826308791,11676
7.0,0373124007,148966
8.0,0425172996,77480
10.0,0451451155,86392
10.0,1592980414,78834
10.0,0553293354,37168
8.0,0553284517,69042
9.0,0141309199,42124
10.0,2259185215,156020
7.0,0060613254,126149
5.0,0385333927,101305
9.0,0812054350,223814
5.0,2868698409,202447
6.0,0679445919,122901
8.0,0679438084,66842
9.0,0439129087,265889
9.0,067976402X,259856
5.0,0696205521,167800
10.0,0312265867,225087
8.0,043936213X,50098
7.0,0757300243,258534
8.0,0671027360,216010
4.0,0375703861,191841
7.0,0440295734,97952
10.0,0385722192,136682
8.0,0385315287,120860
8.0,0440224705,257802
10.0,1932815082,98391
10.0,0679766626,144038
9.0,0140622454,222621
8.0,3499121956,118688
5.0,0876859260,137816
7.0,0349113920,48862
5.0,0671521705,172701
8.0,8466302328,271689
7.0,0515111279,240141
7.0,0752844059,62737
10.0,0380767627,274061
10.0,0465062695,120938
8.0,0060907010,52044
7.0,0743225724,190925
9.0,044990587X,209832
6.0,0451136535,131622
9.0,B0000VZEH8,241791
7.0,0812543874,255720
9.0,0373711522,98391
4.0,0312973055,31550
10.0,0763603074,251394
8.0,0553287532,123981
6.0,0446349461,37950
7.0,0553299506,1585
8.0,002026478X,183443
9.0,057201788X,273718
3.0,0446516538,246201
10.0,0440212359,245645
8.0,0915658178,117384
6.0,0679419462,90736
1.0,159008019X,159455
9.0,226612269X,261886
10.0,0747536309,59967
8.0,0679444815,210835
7.0,0465030882,239374
9.0,0442220863,126588
6.0,0906782961,230599
6.0,006051406X,240403
10.0,037582233X,218241
8.0,0140268340,274004
8.0,0439136350,52350
7.0,0451524918,234556
6.0,0440224764,164712
8.0,0425192032,34657
9.0,0486272842,137589
10.0,0191012084,197659
9.0,0449223493,46366
9.0,0061054097,46892
7.0,0747544050,220435
6.0,0743412346,37584
8.0,0061090530,30985
5.0,0812541626,145728
6.0,0812972384,204864
5.0,0590503170,185233
8.0,0778320758,98391
3.0,0671014919,105672
10.0,0842329218,241980
9.0,055358006X,127930
5.0,0345391055,244420
7.0,0440504708,206534
9.0,0671727796,108285
9.0,0140089225,219420
7.0,0786865296,93047
7.0,0553580884,53520
6.0,0553579754,226993
10.0,0345378032,207779
5.0,0736900578,162756
8.0,0811824829,44296
10.0,0440054494,204333
8.0,0060987561,98309
8.0,0312305060,245026
9.0,0886778581,210685
6.0,8437605687,108534
10.0,0373440049,76151
8.0,0395573807,160558
5.0,0880381736,69023
2.0,0671216465,122429
5.0,0679445315,191716
4.0,8401427150,184386
8.0,0929589017,138844
5.0,0425143325,132851
8.0,0312983271,160735
6.0,0452279003,51548
10.0,0441172717,104505
10.0,0451459555,98391
6.0,0140387498,95301
5.0,0156027321,179826
10.0,0060920432,255222
10.0,0966884507,55026
7.0,0590447750,186899
8.0,0771010699,262311
7.0,0440409411,244926
7.0,0425151883,234614
7.0,0440225701,232131
5.0,3257233051,35433
3.0,0802135196,235392
5.0,0880887575,2033
6.0,0812566629,36299
7.0,0446606812,87579
8.0,0812931122,24437
6.0,1551668173,134776
7.0,0380726254,120610
8.0,0440212723,163542
10.0,1591820073,156111
8.0,3442726786,118012
7.0,0553576798,61854
8.0,0505524813,98391
10.0,0394800206,88693
10.0,0743457870,133296
8.0,042518465X,163610
7.0,2253029270,17766
9.0,0345353145,257024
10.0,3423125004,180280
7.0,1564740226,171118
5.0,0932592007,71089
6.0,0836269640,8935
7.0,0822216310,88882
7.0,0044408633,47971
6.0,1584857498,126492
6.0,0064637336,38376
7.0,0307302199,35859
10.0,0425185702,1978
8.0,0380804174,218608
5.0,0684872153,87579
9.0,0385722613,170842
10.0,0553584375,28634
7.0,0451197429,53220
8.0,0586052771,118867
7.0,0743226631,54199
4.0,0451208765,225754
10.0,0316851566,96679
5.0,0553582127,275611
2.0,0446604402,47512
9.0,067940676X,128835
10.0,0553299611,123700
9.0,0425136981,47128
9.0,0486278042,207246
8.0,076790592X,68422
6.0,0312202318,153091
8.0,081121494X,206534
7.0,0312995423,46295
8.0,0345410084,241987
9.0,0751370231,63714
8.0,0671617028,169699
7.0,0151002290,21014
9.0,0060391553,215579
7.0,0446523321,201969
10.0,0446386359,189334
10.0,0671014757,261941
9.0,0751510114,38464
8.0,0671693816,62272
5.0,0312959893,33283
8.0,0446364193,8141
7.0,0743403436,152696
8.0,0553155865,96448
8.0,3442310121,214244
4.0,0373244878,125774
5.0,0553288342,85510
9.0,0679746048,187145
9.0,0446604666,75013
7.0,0449208109,62710
10.0,0671519816,208406
7.0,0446611409,115002
8.0,0060977531,148258
8.0,0765301075,154129
9.0,0767906438,36836
4.0,067086014X,12137
5.0,0451176812,10560
5.0,0804118914,210077
5.0,0515101524,189835
10.0,0609804138,236172
9.0,2277301000,37527
8.0,1573920533,27302
7.0,0879515295,105956
8.0,3442431875,107951
8.0,1573225789,10314
4.0,0553284495,256398
9.0,0395933463,164124
8.0,0380810484,47368
7.0,0446674249,111707
9.0,0064400565,245155
10.0,0571216420,137686
8.0,0028619463,24767
8.0,080411109X,188589
7.0,0803727356,276680
8.0,0743246861,98391
10.0,0786918071,67198
5.0,0786863986,126810
6.0,0821762982,229011
5.0,0439010772,143806
10.0,3608936858,11676
5.0,0312984596,146298
7.0,0440224047,175254
5.0,044021145X,147847
6.0,0440236738,16034
6.0,8473863216,259660
9.0,038533334X,224138
6.0,0312272189,136382
5.0,0735616345,94744
7.0,0679444815,65145
7.0,1567510787,264152
6.0,0380816105,258185
9.0,0671510053,51992
10.0,8477201730,89558
10.0,0920303110,252222
7.0,0312421702,184479
8.0,0312420897,258534
5.0,0330240234,23902
6.0,0679463321,242083
7.0,0064471055,235952
7.0,0812575237,19803
5.0,085030525X,158361
5.0,0515116246,31468
5.0,1573220868,243929
3.0,0380731339,78975
5.0,0912776366,101305
7.0,0809240068,127200
3.0,3404241134,224589
10.0,0155025384,272052
8.0,0425148297,132062
5.0,0312861044,136255
9.0,0764534963,168245
7.0,0441005667,247238
10.0,0156027321,10607
10.0,0804119759,179501
7.0,0449214281,197659
10.0,3880598800,8971
7.0,0688168957,92810
8.0,0440219760,273621
1.0,1852835141,250922
8.0,0385421982,243294
5.0,0140546529,64800
8.0,0140178392,243236
6.0,0446605484,187701
10.0,0679417397,126492
5.0,0385314353,92652
7.0,0445206640,222204
10.0,1551660083,149069
8.0,0785270442,226945
9.0,0751504769,246776
7.0,8420646040,148450
9.0,0552144789,151790
8.0,0918949866,120886
8.0,0345339681,184684
5.0,0752816497,257418
9.0,059035342X,74665
8.0,0345285549,138995
8.0,0553298062,209875
8.0,0385490992,250853
9.0,0590487922,107726
8.0,1569711496,229258
5.0,059050214X,204619
9.0,006108185X,153662
9.0,0373484100,116599
8.0,0471221406,146564
10.0,0877017883,137688
8.0,0140177396,4622
10.0,155817169X,33030
10.0,0553210793,236235
10.0,038549694X,76499
10.0,0060512180,90716
7.0,0449212408,204115
7.0,0690151888,147752
7.0,0441478123,264321
7.0,0060557257,130705
8.0,0515119385,203799
7.0,0451207246,16966
8.0,0671776134,88283
8.0,0440234743,23511
9.0,0553158503,141127
8.0,0060186275,31757
9.0,0006485294,46374
8.0,8420483532,76748
4.0,0743450892,123364
7.0,0345447409,63034
8.0,0385299109,13552
8.0,1570624380,217617
9.0,044023767X,164966
7.0,0452272564,146052
6.0,0425171884,104665
6.0,0553273906,165319
9.0,0670032379,45391
10.0,0373257759,69697
7.0,1569714614,165319
10.0,8420614904,192895
10.0,067172939X,241980
8.0,0590440675,253821
7.0,0553803328,44985
10.0,0679410775,8681
7.0,037575010X,86713
5.0,0451180429,207385
7.0,0879802154,209160
8.0,1551668602,232838
9.0,0874518849,9357
5.0,0345449347,102505
9.0,0380812037,153662
9.0,051510521X,206074
8.0,0380754843,238921
6.0,0451206657,52377
9.0,0451177096,48025
6.0,0399137521,70070
9.0,0660107619,274111
10.0,3570200221,251848
9.0,0064471047,171118
10.0,0451204530,24153
6.0,0679450432,185789
10.0,0385486804,85273
6.0,3423011505,12835
8.0,0446359866,189558
7.0,3746612160,67111
9.0,1571312471,197364
7.0,0743237196,28056
10.0,3872947796,243876
7.0,0445210125,129465
8.0,0312983832,54335
8.0,0821772953,216012
3.0,0670884839,33505
8.0,0688149111,178522
6.0,0373222602,30276
7.0,0345434552,241531
7.0,0345306317,36157
7.0,0060976845,40914
10.0,0140244379,56959
8.0,0425152499,51359
10.0,0894719831,30735
8.0,059035342X,81368
10.0,0440411459,11676
9.0,0553580221,109901
8.0,0142001430,275519
10.0,0515132489,132684
9.0,0751501999,89192
5.0,1562472313,25981
7.0,0439050006,77772
9.0,1577570251,266226
7.0,0805063315,192119
5.0,0553801716,133957
8.0,0446672211,74500
5.0,0684853507,64299
9.0,0060201983,35859
10.0,0671873199,241980
8.0,1551669005,68487
7.0,1853261912,152579
6.0,3499232898,207252
5.0,0385722206,231210
8.0,0859530132,155916
10.0,0565053973,63714
9.0,0451167805,100088
9.0,0439139600,272786
5.0,0394909674,142973
8.0,0373218257,30276
8.0,0525481389,80116
7.0,3404137159,133910
7.0,0684850311,214272
8.0,0060008369,145961
8.0,0140512810,223814
10.0,0399143696,173835
8.0,8445901672,62951
6.0,067102535X,11676
9.0,0441172717,98887
9.0,0345347641,248718
8.0,0425092062,247852
10.0,156044066X,61147
10.0,0060928336,243607
10.0,0060199652,29526
8.0,3442088763,61643
9.0,0486280594,11676
9.0,0385299311,107921
8.0,0515134007,207148
7.0,0375705198,184639
10.0,0373750013,40330
10.0,0671004549,10030
10.0,0689811810,164465
7.0,185326895X,37567
6.0,0884270629,191913
8.0,067943299X,169926
3.0,0451184785,256618
8.0,0679420169,69078
8.0,0786866276,214811
6.0,0877797080,87555
7.0,9591004745,36369
10.0,0884051366,189334
6.0,0671683829,6251
7.0,0425122123,11676
7.0,0486264661,12945
9.0,0758204213,98391
8.0,1564144852,236283
5.0,0913337064,259829
10.0,0394843770,112881
9.0,0449243346,177072
4.0,3502508097,157668
5.0,1558746226,212467
9.0,0446601241,31343
9.0,006101351X,76105
10.0,0449221504,83287
8.0,0425132048,179718
9.0,0670850535,87999
7.0,1558745718,7684
9.0,0785271279,244797
10.0,0156028506,56959
8.0,0373790066,38626
5.0,0679766111,164533
9.0,0375758682,240147
10.0,0020223722,6251
10.0,0553273914,229329
8.0,0373088701,4385
7.0,1550224077,73923
7.0,2253147958,105187
10.0,1400031354,4999
7.0,0786918799,131023
8.0,1858281237,56271
7.0,0670032166,153718
10.0,1580050751,140758
5.0,0448095270,268932
4.0,0385503822,181614
7.0,0897332024,26624
8.0,0571197523,131126
6.0,0787105805,55097
7.0,0373483694,224997
7.0,0446601438,237912
7.0,0312966806,162639
10.0,0140434003,88412
10.0,1556611587,90311
7.0,0061091871,232561
9.0,0971304521,149658
7.0,0316601950,247295
9.0,189205101X,101851
10.0,0152802177,266865
7.0,0316212520,142524
10.0,0671727796,203550
10.0,0743418190,247829
8.0,3596267447,104757
8.0,1853260053,118135
10.0,0385335881,182202
9.0,1565122798,35859
9.0,0525934189,199416
7.0,0061097667,73310
9.0,0380817144,86720
9.0,0316666343,245568
10.0,0486263231,248718
7.0,0140057242,19286
10.0,0393312836,269352
5.0,0373791097,114368
9.0,0425104052,3167
7.0,0749313722,114865
8.0,1567184928,33580
6.0,055357728X,180722
8.0,2920176226,196745
10.0,0380789035,252409
6.0,1840462507,83473
8.0,0440236703,34034
5.0,0395775477,189835
7.0,0888020910,171118
6.0,0451204956,266753
9.0,0804109567,150102
4.0,0436202042,76626
7.0,0446611611,265487
8.0,3426612704,35739
7.0,0446613266,68004
6.0,3548363938,180571
9.0,0380753022,78553
6.0,0679738290,125039
7.0,067165411X,146821
9.0,848547175X,261160
9.0,0571216420,165806
8.0,0671602551,254899
9.0,0380773155,33049
10.0,3499226375,132906
7.0,0743460537,204363
7.0,0380752859,82825
7.0,0140481346,22624
4.0,0843943653,26960
9.0,0964596008,159259
10.0,0316666343,30324
8.0,076790592X,102507
5.0,1566890667,123883
10.0,0316666343,268300
6.0,3540601910,165201
7.0,202054296X,278637
8.0,0061031089,202942
7.0,0609610538,114988
8.0,0671451359,139467
8.0,0915811332,1079
8.0,0425193896,174092
5.0,0786868929,11676
8.0,0803260911,100906
8.0,0679741666,214716
10.0,0345305779,11676
9.0,0877739919,60337
4.0,0345368894,72636
2.0,0770513948,106280
5.0,0395924936,149361
10.0,0679025561,183995
9.0,0595267319,55881
8.0,0671455303,170702
10.0,2264022167,200408
9.0,0446602868,250683
10.0,0316089699,50073
9.0,096663666X,94974
7.0,0875420281,28219
5.0,0345409671,53392
5.0,0671637207,165759
5.0,285036066X,71470
8.0,0446519138,168245
8.0,0804105820,140036
8.0,0671026070,37538
9.0,0060928336,86463
9.0,0060083298,247447
6.0,0590426869,130554
1.0,0425182908,259628
7.0,0312130279,6242
10.0,0345253434,87949
8.0,068480087X,5555
8.0,0316788228,59297
3.0,0671732277,11676
5.0,0803270755,94730
8.0,0743403614,23353
8.0,0812035720,112026
5.0,1560765933,20201
10.0,0064408639,249958
5.0,0671014196,266796
7.0,2841111571,225199
8.0,0671568175,187266
8.0,0854566678,141794
10.0,1880418568,86392
10.0,0440447674,275815
9.0,2266102621,137397
5.0,3379015180,45148
8.0,0822053497,192230
9.0,0425152898,192203
8.0,0812550234,227836
6.0,0062511718,128652
8.0,0855614064,236340
5.0,067977016X,272247
8.0,0060958022,203902
9.0,0688163858,220095
9.0,1567187218,138307
8.0,0440123046,213953
8.0,0837818133,232669
10.0,0310220211,115488
7.0,340414855X,132651
8.0,0399149228,98391
10.0,0679725091,196656
8.0,0380815559,98391
7.0,0807551414,98443
8.0,0679425527,265822
10.0,0345348036,204311
8.0,2708125915,211057
6.0,0060523387,247201
10.0,0312195516,240226
9.0,0452269571,220611
9.0,0915811898,66188
8.0,0446515078,236255
9.0,0373710615,45113
10.0,0399501487,95359
8.0,1575661381,70415
8.0,0152024859,266056
5.0,0515073083,189835
6.0,0441006817,250962
8.0,0761102426,269309
5.0,0061062928,83258
10.0,0800718372,146078
8.0,0380716542,169977
10.0,0804119716,102702
8.0,033025975X,240586
6.0,2264031530,166860
7.0,0373123671,148966
9.0,067152609X,183196
10.0,0805056491,274301
8.0,043926040X,128119
10.0,0743457269,67840
10.0,0874775132,126588
5.0,3895070122,115839
9.0,0440206154,144555
10.0,0140257934,120345
6.0,0316666343,38281
2.0,0517538652,63507
8.0,042153320X,83743
8.0,0061095559,24427
10.0,0312195516,23571
6.0,0525934553,97516
10.0,0689859376,227447
8.0,0440211166,37447
9.0,2080135600,77469
5.0,0887308813,91184
7.0,0765306298,217986
8.0,0671799320,129851
3.0,0425154092,210420
5.0,0571176143,76350
10.0,0618197214,87540
8.0,0743439740,208877
10.0,0140170944,22625
10.0,0141301139,174216
10.0,0590929534,259901
8.0,0679452354,19815
5.0,0373077491,216683
9.0,0141182539,54046
5.0,0060175400,212168
7.0,0679405135,9806
10.0,1931686319,67547
10.0,0345373243,247918
5.0,0060529709,125031
5.0,0886776228,179730
10.0,0064405737,40943
10.0,0312966199,7346
9.0,0140143882,66443
10.0,0156027321,1848
9.0,0312253435,229177
9.0,0451209710,191751
7.0,0345441710,171118
8.0,0060928336,11594
9.0,0517556278,179075
6.0,0743225422,56627
9.0,0747232679,14173
7.0,0061092819,20453
9.0,0451155750,212628
7.0,067167319X,144241
5.0,0256033765,249894
8.0,0843941979,203799
10.0,0373638361,268300
9.0,0385492081,205520
10.0,0440236576,244627
8.0,0590024264,211426
6.0,1584855193,126492
10.0,0689711999,240403
8.0,0452284139,199209
7.0,0671880187,185351
8.0,039475218X,143992
9.0,0553294385,196191
8.0,0451410718,151234
7.0,042510107X,249688
8.0,3423125071,98439
9.0,1400060265,122429
7.0,0684855127,101614
9.0,0451190572,185233
7.0,0449911004,131512
7.0,0425150143,206691
10.0,0394723856,185955
9.0,033033848X,80075
7.0,037321801X,135149
6.0,038533656X,95359
10.0,0375804420,64375
8.0,0679775439,164140
5.0,0451142934,180355
8.0,2266120166,234941
10.0,0062734830,208960
6.0,0312870566,129851
10.0,0395475910,189334
9.0,0312875479,98391
9.0,067102423X,271558
10.0,0140050000,140555
5.0,0330491482,54817
9.0,0451208552,11676
10.0,0316780375,165345
7.0,0373271832,238699
10.0,0595005470,98391
6.0,0714539139,23872
9.0,0749311444,76626
8.0,0880385197,239449
5.0,1870098110,28816
7.0,0385499825,199981
8.0,0689846231,243720
8.0,0553106449,22515
8.0,015602943X,30711
5.0,0940322218,160062
6.0,0425098400,223751
8.0,3802528212,53434
5.0,0380818647,252843
10.0,0060926112,250925
8.0,0312187106,29526
9.0,0394718380,219683
7.0,0061044431,17177
8.0,0671014218,126226
9.0,0451099648,184513
10.0,1558746099,175003
9.0,0887503810,24433
9.0,0066211425,98391
8.0,0691017840,211426
7.0,185326038X,98961
8.0,0553149660,195878
6.0,0201030691,269566
7.0,0316666343,48743
10.0,0671024248,236913
5.0,0600317560,259264
7.0,0061051098,72002
7.0,0821772376,153662
10.0,0525455191,71261
5.0,0671570552,209156
10.0,014023828X,11676
8.0,0451519299,49392
7.0,0451190157,200196
7.0,1896860982,116428
8.0,0140293248,51298
8.0,0425155293,177432
9.0,0914457640,47971
10.0,0805775390,56399
10.0,080411868X,212923
7.0,0060169036,16795
5.0,0140258795,122781
10.0,0786812923,215650
8.0,0385483732,16106
10.0,044022165X,117594
6.0,0739415484,224944
8.0,0806996048,28938
8.0,0446610399,161466
8.0,0684842572,93047
10.0,0446676098,129461
10.0,0099143712,113514
6.0,081297106X,2106
7.0,037540676X,36609
5.0,0451202244,145423
7.0,044912617X,123390
5.0,0345366530,214851
10.0,0312967012,76866
6.0,0380780747,164599
8.0,0671563076,51386
9.0,0156002728,271705
8.0,0451137965,235282
8.0,0446600709,87141
10.0,0590353403,78553
10.0,0811201066,99441
8.0,0935182047,127029
9.0,1561709085,250405
8.0,0671000314,277629
7.0,0821776150,264637
5.0,0671727907,162264
10.0,0618056653,25601
9.0,0520237374,160434
7.0,0875965059,230013
9.0,3746614007,219420
4.0,0451187261,30052
10.0,0323014305,227447
9.0,0060965673,60707
10.0,0811201856,63321
7.0,0452282063,144642
7.0,0425105709,88412
8.0,038073320X,140255
4.0,0380978555,135265
6.0,0440222656,21407
7.0,0449238970,181076
7.0,1893956237,224249
5.0,0345388593,256843
4.0,1853811262,2936
5.0,051513239X,69156
6.0,059041478X,125203
9.0,0425191583,104144
10.0,0553213180,230522
9.0,006092053X,232131
7.0,0855614323,183958
7.0,0843944501,202381
9.0,0330332775,91251
9.0,0316154059,198355
9.0,0679772669,33697
8.0,0553572997,70541
7.0,1551668467,215988
10.0,1551667436,4385
10.0,0440202531,245645
5.0,0765340747,21356
8.0,0064407055,208555
10.0,0425181103,257024
9.0,0670894605,13273
10.0,0440203155,1178
10.0,0060254025,11676
1.0,0842342702,222372
6.0,0886777402,91113
4.0,0908802641,16587
5.0,0449244741,187266
8.0,0517187760,3569
9.0,0714525995,62303
5.0,0684833131,153662
8.0,1570426449,86792
5.0,0425099695,246247
7.0,0515108030,25078
8.0,0425071014,111847
7.0,0451528387,109589
10.0,8481091758,39396
8.0,2020183013,46351
5.0,0553140841,107784
6.0,0486270610,84820
6.0,0060185732,156343
10.0,2070378411,256114
6.0,0380789019,15479
7.0,0316776963,207400
9.0,0743463897,98391
8.0,0764561642,143175
10.0,0892833858,247429
7.0,0020811853,116866
8.0,1551666022,246156
9.0,059050214X,99955
8.0,0446363669,229011
6.0,2266032275,198243
7.0,0743451716,186617
10.0,1583940537,11676
7.0,0064402967,140341
10.0,0262581086,76499
8.0,8483100355,12982
8.0,0812544706,241666
5.0,0060197765,181120
9.0,0786243279,98391
7.0,0517597209,98686
8.0,0380798395,88793
7.0,0060096195,93426
9.0,0765301245,98391
9.0,0756400511,98391
5.0,0805425586,235105
